ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10225439,HY412520,9/6/2015 0:01,045XX N CLARENDON AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1914,19,46,3,6,1170102,1930169,2015,2/10/2018 15:50,41.96388038,-87.64997127,"(41.963880376, -87.649971265)"
10225440,HY412449,9/6/2015 6:25,117XX S STEWART AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,TRUE,FALSE,522,5,34,53,14,1175735,1827029,2015,2/10/2018 15:50,41.68073011,-87.63235449,"(41.680730112, -87.632354487)"
10225441,HY412549,9/4/2015 18:00,006XX W CERMAK RD,610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1235,12,25,31,5,1172512,1889672,2015,2/10/2018 15:50,41.85270142,-87.64231003,"(41.852701418, -87.642310031)"
10225442,HY412599,9/6/2015 9:35,009XX W 31ST PL,460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,913,9,11,60,08B,1170573,1884009,2015,2/10/2018 15:50,41.83720425,-87.6495922,"(41.837204252, -87.649592195)"
10225443,HY412376,9/6/2015 3:30,004XX N CLARK ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1831,18,42,8,08B,1175462,1903222,2015,2/10/2018 15:50,41.88981783,-87.63107584,"(41.889817826, -87.631075842)"
10225444,HY412560,9/6/2015 9:30,029XX W 40TH ST,810,THEFT,OVER $500,RESIDENCE,FALSE,TRUE,921,9,14,58,6,1157326,1877971,2015,2/10/2018 15:50,41.82091433,-87.69836489,"(41.820914326, -87.698364885)"
10225445,HY412650,9/5/2015 23:00,023XX W GRAND AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1221,12,26,24,6,1160791,1903424,2015,2/10/2018 15:50,41.89068897,-87.68494843,"(41.890688974, -87.684948427)"
10225447,HY412513,9/6/2015 4:00,098XX S MERRILL AVE,810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,431,4,7,51,6,1192394,1840202,2015,2/10/2018 15:50,41.71649016,-87.5709482,"(41.716490155, -87.5709482)"
10225449,HY412596,9/6/2015 10:10,040XX N CICERO AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,1624,16,45,15,6,1143644,1926627,2015,2/10/2018 15:50,41.95469865,-87.74733882,"(41.954698652, -87.747338823)"
11022695,JA353568,7/17/2017 10:10,021XX W MC LEAN AVE,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1432,14,32,22,6,,,2017,7/24/2017 15:54,,,
10225450,HY412594,9/6/2015 9:45,049XX W BYRON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,TRUE,FALSE,1634,16,45,15,14,1142798,1925467,2015,9/17/2015 11:37,41.95153134,-87.7504779,"(41.951531341, -87.750477895)"
10225451,HY412523,8/24/2015 12:30,049XX W BYRON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1634,16,45,15,08B,1142798,1925467,2015,2/10/2018 15:50,41.95153134,-87.7504779,"(41.951531341, -87.750477895)"
10225452,HY412634,9/6/2015 0:30,058XX N MOODY AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1622,16,45,10,6,1134674,1938399,2015,2/10/2018 15:50,41.9871657,-87.78003502,"(41.987165701, -87.780035021)"
10225455,HY412621,9/6/2015 10:45,032XX N CICERO AVE,2022,NARCOTICS,POSS: COCAINE,ALLEY,TRUE,FALSE,1634,16,30,15,18,1143809,1920951,2015,9/17/2015 11:37,41.9391201,-87.74687502,"(41.939120102, -87.746875019)"
10225456,HY412623,9/6/2015 11:05,045XX S DREXEL BLVD,810,THEFT,OVER $500,APARTMENT,FALSE,TRUE,221,2,4,39,6,1182957,1875015,2015,2/10/2018 15:50,41.81224459,-87.60443062,"(41.812244589, -87.604430616)"
10225460,HY412653,9/6/2015 11:40,009XX W MADISON ST,2025,NARCOTICS,POSS: HALLUCINOGENS,CTA BUS STOP,TRUE,FALSE,1232,12,2,28,18,1169972,1900224,2015,2/10/2018 15:50,41.88171263,-87.65132487,"(41.881712634, -87.651324872)"
10225462,HY412465,9/6/2015 6:30,069XX S WINCHESTER AVE,1025,ARSON,AGGRAVATED,RESIDENCE,FALSE,FALSE,735,7,17,67,9,1164555,1858601,2015,2/10/2018 15:50,41.76761099,-87.67239166,"(41.767610987, -87.672391655)"
10225464,HY412589,9/6/2015 10:21,043XX W NORTH AVE,420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,2534,25,31,23,04B,1147061,1910278,2015,2/10/2018 15:50,41.90977071,-87.73519655,"(41.909770708, -87.735196552)"
10225466,HY412673,9/6/2015 12:00,016XX S CHRISTIANA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1021,10,24,29,14,1154310,1891325,2015,2/10/2018 15:50,41.85761996,-87.70907307,"(41.857619964, -87.70907307)"
10225467,HY412578,9/6/2015 10:00,023XX N MAJOR AVE,560,ASSAULT,SIMPLE,STREET,TRUE,FALSE,2515,25,37,19,08A,1138000,1914896,2015,2/10/2018 15:50,41.9226116,-87.76837159,"(41.922611595, -87.768371587)"
11859827,JC471571,10/13/2019 19:50,011XX W JACKSON BLVD,860,THEFT,RETAIL THEFT,APPLIANCE STORE,TRUE,FALSE,1232,12,25,28,6,1168933,1898798,2019,10/20/2019 16:03,41.87782218,-87.65518141,"(41.877822179, -87.655181405)"
10225468,HY412592,9/6/2015 10:20,047XX S CICERO AVE,560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,814,8,23,56,08A,1145156,1872861,2015,2/10/2018 15:50,41.80712983,-87.74313966,"(41.807129833, -87.743139659)"
10225470,HY412605,9/6/2015 9:10,014XX N ROCKWELL ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1423,14,26,24,18,1158814,1909381,2015,2/10/2018 15:50,41.90707625,-87.69204542,"(41.90707625, -87.692045415)"
10225471,HY412518,9/6/2015 8:00,069XX S HALSTED ST,460,BATTERY,SIMPLE,STREET,FALSE,TRUE,733,7,6,68,08B,1172163,1858942,2015,2/10/2018 15:50,41.76838292,-87.644495,"(41.768382919, -87.644495002)"
10225472,HY412641,9/5/2015 23:00,036XX W CORTLAND ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2535,25,26,22,7,1151598,1912376,2015,2/10/2018 15:50,41.91543979,-87.71847414,"(41.915439785, -87.718474136)"
10225474,HY412579,9/6/2015 10:16,072XX S CLAREMONT AVE,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,APARTMENT,FALSE,FALSE,832,8,18,66,26,1161989,1856636,2015,2/10/2018 15:50,41.76227247,-87.68185177,"(41.762272469, -87.68185177)"
10225475,HY412510,9/5/2015 20:00,059XX S KOLIN AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,813,8,13,65,5,1148387,1864813,2015,2/10/2018 15:50,41.78498338,-87.73149582,"(41.784983382, -87.731495823)"
10225476,HY412691,9/6/2015 5:42,022XX W BELMONT AVE,820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,FALSE,FALSE,1931,19,32,5,6,1160920,1921214,2015,2/10/2018 15:50,41.93950335,-87.68398001,"(41.939503349, -87.683980014)"
10225477,HY412591,9/6/2015 9:26,072XX S MOZART ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,FALSE,TRUE,831,8,18,66,26,1158624,1856585,2015,2/10/2018 15:50,41.76220179,-87.69418643,"(41.76220179, -87.694186427)"
10225478,HY412663,8/5/2015 9:00,001XX N CENTRAL AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1523,15,29,25,6,1139025,1900492,2015,2/10/2018 15:50,41.8830667,-87.76495601,"(41.883066704, -87.764956014)"
10225479,HY412669,9/5/2015 22:00,005XX W 43RD PL,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,925,9,11,61,7,1173158,1876069,2015,2/10/2018 15:50,41.81535932,-87.64034181,"(41.815359317, -87.640341811)"
10225480,HY412525,9/1/2015 8:00,032XX W 65TH PL,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,831,8,15,66,6,1155966,1861012,2015,2/10/2018 15:50,41.77440394,-87.70380968,"(41.77440394, -87.703809677)"
10225481,HY412688,9/6/2015 10:00,012XX W 97TH ST,460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2213,22,21,73,08B,1169859,1840608,2015,2/10/2018 15:50,41.71812222,-87.65347121,"(41.718122224, -87.653471209)"
10225482,HY412622,9/6/2015 10:40,040XX N HAMLIN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,TRUE,FALSE,1723,17,39,16,18,1150338,1926590,2015,2/10/2018 15:50,41.95446888,-87.72273136,"(41.954468882, -87.72273136)"
10225485,HY412644,9/6/2015 10:00,080XX S EBERHART AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,TRUE,631,6,6,44,04A,1180967,1851905,2015,2/10/2018 15:50,41.74887462,-87.61244047,"(41.748874624, -87.612440473)"
10225486,HY412668,9/6/2015 11:05,075XX S STATE ST,820,THEFT,$500 AND UNDER,GAS STATION,FALSE,FALSE,623,6,6,69,6,1177586,1854922,2015,2/10/2018 15:50,41.75723069,-87.62473858,"(41.757230688, -87.624738576)"
10225487,HY412455,9/5/2015 23:30,054XX S PAULINA ST,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,932,9,16,61,6,1165934,1868706,2015,2/10/2018 15:50,41.7953112,-87.66705,"(41.795311203, -87.66705)"
10225488,HY412695,9/6/2015 0:15,002XX W ONTARIO ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1831,18,42,8,6,1174469,1904439,2015,2/10/2018 15:50,41.89317959,-87.63468615,"(41.893179585, -87.634686145)"
10225489,HY412677,9/6/2015 2:00,028XX N OAK PARK AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2511,25,36,18,7,1130597,1918225,2015,2/10/2018 15:50,41.93187739,-87.79549635,"(41.931877393, -87.795496354)"
10225490,HY412665,9/6/2015 11:44,064XX S LOWE AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,TRUE,FALSE,723,7,20,68,19,1173143,1862230,2015,2/10/2018 15:50,41.77738398,-87.64080579,"(41.77738398, -87.64080579)"
10225492,HY412694,9/6/2015 11:50,012XX W NORTH AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,FALSE,FALSE,1433,14,32,24,11,1168038,1910796,2015,2/10/2018 15:50,41.91076487,-87.65812092,"(41.910764867, -87.658120918)"
10225493,HY412649,9/1/2015 21:15,116XX S HALE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2212,22,19,75,08B,1164729,1827521,2015,2/10/2018 15:50,41.68231891,-87.67262824,"(41.682318913, -87.67262824)"
10225494,HY412701,9/5/2015 23:00,040XX S CALUMET AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,213,2,3,38,14,1179097,1878335,2015,2/10/2018 15:50,41.82144391,-87.6184876,"(41.821443911, -87.618487599)"
10225495,HY412635,9/6/2015 9:15,082XX S ESSEX AVE,3800,INTERFERENCE WITH PUBLIC OFFICER,INTERFERENCE JUDICIAL PROCESS,APARTMENT,FALSE,FALSE,423,4,7,46,26,1194274,1850913,2015,2/10/2018 15:50,41.74583621,-87.56371201,"(41.745836206, -87.563712006)"
10225496,HY412660,9/5/2015 11:00,028XX W 38TH PL,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,911,9,12,58,5,1158046,1878983,2015,2/10/2018 15:50,41.82367675,-87.69569601,"(41.823676747, -87.695696008)"
10225497,HY412687,9/6/2015 12:00,013XX S SPAULDING AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,TRUE,FALSE,1022,10,24,29,18,1154575,1893704,2015,2/10/2018 15:50,41.86414291,-87.70803676,"(41.864142913, -87.708036758)"
10225498,HY412670,9/6/2015 11:50,087XX S COMMERCIAL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,423,4,10,46,14,1197659,1847662,2015,2/10/2018 15:50,41.73683147,-87.5514172,"(41.736831465, -87.551417201)"
11227633,JB147500,12/28/2017 15:55,011XX S MICHIGAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,123,1,2,32,11,,,2017,2/11/2018 15:57,,,
10225501,HY412714,9/6/2015 12:30,063XX S ROCKWELL ST,4625,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,TRUE,FALSE,825,8,15,66,26,1160128,1862532,2015,2/10/2018 15:50,41.77849042,-87.68851061,"(41.778490419, -87.688510614)"
10225502,HY412587,9/6/2015 3:19,058XX S CALUMET AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,232,2,20,40,14,1179483,1866270,2015,2/10/2018 15:50,41.78832768,-87.61744023,"(41.788327679, -87.617440225)"
10225507,HY412648,9/6/2015 11:32,007XX W 68TH ST,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,STREET,TRUE,FALSE,723,7,6,68,24,1172357,1859777,2015,2/10/2018 15:50,41.77066999,-87.64375936,"(41.770669993, -87.643759361)"
10225508,HY412627,9/6/2015 11:10,047XX S CICERO AVE,460,BATTERY,SIMPLE,RESTAURANT,FALSE,FALSE,815,8,23,56,08B,1145155,1872875,2015,9/17/2015 11:37,41.80716827,-87.74314297,"(41.80716827, -87.743142974)"
10225509,HY412719,9/6/2015 12:00,083XX S ST LOUIS AVE,031A,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,834,8,18,70,3,1154500,1849248,2015,2/10/2018 15:50,41.74215095,-87.70949656,"(41.74215095, -87.70949656)"
11227586,JB147613,2/10/2017 12:00,089XX S COTTAGE GROVE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,633,6,8,44,14,,,2017,2/11/2018 15:57,,,
10225510,HY412703,9/6/2015 7:00,049XX S CALUMET AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,FALSE,FALSE,224,2,3,38,7,1179267,1872386,2015,2/10/2018 15:50,41.80511548,-87.61804561,"(41.805115475, -87.618045611)"
10225511,HY412616,9/6/2015 10:45,018XX S JEFFERSON ST,560,ASSAULT,SIMPLE,RESIDENCE,TRUE,FALSE,1235,12,25,31,08A,1172622,1891366,2015,2/10/2018 15:50,41.85734746,-87.64185623,"(41.857347456, -87.64185623)"
10225512,HY412725,9/6/2015 12:16,066XX S LANGLEY AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,TRUE,FALSE,321,3,20,42,26,1182033,1861137,2015,2/10/2018 15:50,41.7741836,-87.60824914,"(41.774183604, -87.608249138)"
10225513,HY412617,9/4/2015 12:00,057XX S MARYLAND AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,235,2,5,41,17,1182884,1867234,2015,2/10/2018 15:50,41.79089459,-87.60494023,"(41.790894592, -87.604940233)"
10225514,HY412724,9/6/2015 11:30,005XX W 61ST ST,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,RESIDENCE,FALSE,FALSE,711,7,20,68,26,1173797,1864462,2015,2/10/2018 15:50,41.78349436,-87.63834211,"(41.783494359, -87.638342105)"
10225515,HY412713,9/5/2015 22:00,010XX W SUNNYSIDE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1914,19,46,3,6,1168561,1930053,2015,2/10/2018 15:50,41.96359565,-87.65564038,"(41.963595653, -87.65564038)"
10225516,HY412683,9/5/2015 2:00,063XX S MAY ST,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,724,7,16,68,6,1169739,1862774,2015,2/10/2018 15:50,41.77895133,-87.65326905,"(41.778951328, -87.653269053)"
10225517,HY412675,9/6/2015 11:21,004XX W 70TH ST,1151,DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,STREET,TRUE,FALSE,732,7,6,68,11,1174700,1858516,2015,2/10/2018 15:50,41.76715779,-87.63520838,"(41.767157793, -87.63520838)"
10225518,HY412712,9/6/2015 7:00,011XX S WABASH AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,GAS STATION,FALSE,FALSE,123,1,2,32,11,1176947,1895511,2015,9/17/2015 11:37,41.86862493,-87.62585577,"(41.868624926, -87.62585577)"
10225519,HY412454,9/6/2015 2:15,079XX S ST LAWRENCE AVE,560,ASSAULT,SIMPLE,RESIDENCE,TRUE,TRUE,624,6,6,44,08A,1181612,1852489,2015,2/10/2018 15:50,41.75046233,-87.61005899,"(41.75046233, -87.610058986)"
10225520,HY412735,1/1/2015 0:00,075XX S BLACKSTONE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,411,4,5,43,11,1187511,1855334,2015,2/10/2018 15:50,41.75813117,-87.58835233,"(41.758131167, -87.588352326)"
11227475,JB147314,11/22/2017 2:42,056XX N CHRISTIANA AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,TRUE,1711,17,39,13,26,,,2017,2/11/2018 15:57,,,
10225522,HY412707,9/6/2015 12:30,051XX W ARGYLE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1623,16,45,11,08B,1141264,1932763,2015,2/10/2018 15:50,41.97158069,-87.7559362,"(41.97158069, -87.755936196)"
10225523,HY412742,9/5/2015 20:00,001XX E SUPERIOR ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1833,18,42,8,6,1177508,1905401,2015,2/10/2018 15:50,41.89575091,-87.62349592,"(41.895750913, -87.623495923)"
10225524,HY412637,9/5/2015 16:00,039XX N PLAINFIELD AVE,610,BURGLARY,FORCIBLE ENTRY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,FALSE,1631,16,36,17,5,1120024,1925033,2015,2/10/2018 15:50,41.95073487,-87.83420582,"(41.950734874, -87.834205823)"
10225525,HY412626,9/5/2015 22:00,104XX S COTTAGE GROVE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,512,5,9,50,6,1182582,1836002,2015,2/10/2018 15:50,41.70519763,-87.60701427,"(41.70519763, -87.607014274)"
10225526,HY412689,9/4/2015 8:00,077XX W ADDISON ST,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1631,16,36,17,6,1123949,1923044,2015,2/10/2018 15:50,41.94521318,-87.81982124,"(41.945213182, -87.819821236)"
10225528,HY412722,9/6/2015 1:30,046XX N MALDEN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,STREET,FALSE,FALSE,1913,19,46,3,11,1166680,1930979,2015,2/10/2018 15:50,41.96617725,-87.66252951,"(41.966177246, -87.662529513)"
10225529,HY412531,9/6/2015 8:00,074XX W TALCOTT AVE,460,BATTERY,SIMPLE,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,1612,16,41,10,08B,1125755,1938877,2015,2/10/2018 15:50,41.98863081,-87.81282937,"(41.988630807, -87.812829371)"
10225530,HY412704,9/5/2015 22:00,018XX S DRAKE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1021,10,24,29,5,1153000,1890655,2015,2/10/2018 15:50,41.85580744,-87.71389932,"(41.855807441, -87.713899319)"
11227247,JB147078,1/1/2012 9:00,105XX S INDIANAPOLIS AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,432,4,10,52,11,,,2012,2/11/2018 15:57,,,
10006333,HY191873,3/16/2015 12:00,033XX W 65TH PL,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,831,8,15,66,08A,1155238,1860992,2015,2/10/2018 15:50,41.77436365,-87.70647896,"(41.774363649, -87.706478959)"
10225531,HY412676,9/6/2015 12:07,036XX S GILES AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,212,2,2,35,18,1178859,1880957,2015,2/10/2018 15:50,41.82864432,-87.61928075,"(41.828644316, -87.619280753)"
10225532,HY412345,9/6/2015 3:02,054XX W MADISON ST,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,1522,15,28,25,3,1140240,1899493,2015,2/10/2018 15:50,41.88030315,-87.76051889,"(41.880303152, -87.760518891)"
10225533,HY412744,9/3/2015 12:20,016XX E 50TH PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,222,2,4,39,11,1188065,1871842,2015,2/10/2018 15:50,41.80341725,-87.58579605,"(41.803417249, -87.585796054)"
10225536,HY412702,9/5/2015 21:00,063XX N CAMPBELL AVE,610,BURGLARY,FORCIBLE ENTRY,BARBERSHOP,FALSE,FALSE,2413,24,50,2,5,1158501,1942059,2015,2/10/2018 15:50,41.99675304,-87.69229733,"(41.996753043, -87.692297334)"
10225537,HY412730,9/6/2015 12:40,064XX S TROY ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,823,8,15,66,18,1156492,1861856,2015,2/10/2018 15:50,41.77670942,-87.70185872,"(41.776709419, -87.701858715)"
10225538,HY412755,9/6/2015 12:00,002XX W 108TH ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,513,5,34,49,24,1176610,1833323,2015,9/17/2015 11:37,41.69798221,-87.62896318,"(41.697982208, -87.628963178)"
10225540,HY412750,9/6/2015 12:59,079XX S MARYLAND AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),OTHER,TRUE,FALSE,624,6,8,44,18,1183280,1852527,2015,2/10/2018 15:50,41.75052797,-87.60394555,"(41.750527966, -87.603945545)"
10225541,HY412753,9/6/2015 12:33,014XX S BLUE ISLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,FALSE,TRUE,1232,12,25,28,08B,1168627,1893531,2015,2/10/2018 15:50,41.86337575,-87.65645745,"(41.863375747, -87.656457451)"
10225542,HY412732,9/6/2015 2:00,025XX W DEVON AVE,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,2413,24,50,2,5,1158385,1942396,2015,2/10/2018 15:50,41.99768017,-87.69271478,"(41.997680166, -87.692714775)"
10225543,HY412768,9/3/2015 21:10,001XX W KINZIE ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1831,18,42,8,6,1175310,1902997,2015,2/10/2018 15:50,41.88920383,-87.6316408,"(41.889203826, -87.631640804)"
10225544,HY412654,9/5/2015 21:00,063XX N CAMPBELL AVE,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,2413,24,50,2,5,1158501,1942066,2015,2/10/2018 15:50,41.99677225,-87.69229714,"(41.996772251, -87.692297141)"
11036284,JA370282,7/29/2017 15:40,014XX W Devon Ave,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,2432,24,40,1,6,,,2017,8/5/2017 15:50,,,
10225545,HY412764,9/6/2015 0:00,105XX S ST LOUIS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2211,22,19,74,14,1154881,1834336,2015,2/10/2018 15:50,41.70122218,-87.70849713,"(41.701222178, -87.708497127)"
10225547,HY412776,9/4/2015 0:30,039XX N LAKE SHORE DR,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1925,19,46,6,11,1171455,1926529,2015,2/10/2018 15:50,41.95386239,-87.64510423,"(41.95386239, -87.64510423)"
10225548,HY412628,9/6/2015 10:46,015XX W 87TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,FALSE,FALSE,614,6,21,71,14,1167675,1847039,2015,2/10/2018 15:50,41.7358169,-87.66128649,"(41.735816901, -87.661286494)"
10225550,HY412667,9/6/2015 11:55,130XX S INDIANA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA BUS STOP,FALSE,TRUE,533,5,9,54,08B,1179915,1819012,2015,2/10/2018 15:50,41.6586359,-87.61729752,"(41.658635903, -87.617297524)"
10225551,HY412639,9/5/2015 12:00,074XX S MAPLEWOOD AVE,460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,835,8,18,66,08B,1160664,1855271,2015,2/10/2018 15:50,41.75855414,-87.68674571,"(41.758554142, -87.686745707)"
10225552,HY412734,9/6/2015 12:30,114XX S DR MARTIN LUTHER KING JR DR,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,531,5,9,49,08B,1180951,1829231,2015,2/10/2018 15:50,41.68665467,-87.61319407,"(41.686654673, -87.613194069)"
10225553,HY412736,9/6/2015 12:55,047XX W WILSON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,TRUE,FALSE,1722,17,45,16,08B,1143607,1930152,2015,2/10/2018 15:50,41.96437224,-87.74738623,"(41.964372242, -87.747386233)"
10225554,HY412105,9/5/2015 21:55,015XX S CALIFORNIA BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING/GROUNDS,TRUE,TRUE,1023,10,28,29,08B,1157932,1892551,2015,2/10/2018 15:50,41.8609112,-87.69574471,"(41.860911204, -87.695744714)"
10225555,HY411490,8/24/2015 17:00,011XX S HOMAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,BANK,FALSE,FALSE,1134,11,24,29,14,1153871,1895026,2015,2/10/2018 15:50,41.86778467,-87.71058593,"(41.867784669, -87.710585929)"
10225556,HY412741,9/6/2015 10:30,031XX W 66TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,831,8,15,66,08B,1156391,1860689,2015,2/10/2018 15:50,41.77350903,-87.70226038,"(41.773509032, -87.702260375)"
11227509,JB146413,1/22/2017 0:01,079XX S JEFFERY BLVD,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,FALSE,FALSE,414,4,8,46,20,,,2017,2/11/2018 15:57,,,
11859127,JC470662,10/13/2019 0:05,064XX S VERNON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,312,3,20,42,08B,1180357,1862449,2019,10/20/2019 16:03,41.77782247,-87.61435278,"(41.777822474, -87.614352775)"
